timestamp,eog_v,eog_h,gyro_x,gyro_y,gyro_z,label
153355,2105,2036,-89,-76,-10,idle
153360,2084,1999,-13,175,-44,idle
153365,2094,1999,-37,-104,-33,idle
153370,2054,2019,-74,17,-82,idle
153375,2085,2028,9,-25,49,idle
153380,2054,2028,44,-20,83,idle
153385,2007,2009,78,-107,-174,idle
153390,2126,2050,154,-56,57,idle
153395,2027,2095,192,-45,45,idle
153400,2102,2096,59,96,12,idle
153405,2063,2052,59,-18,-20,idle
153410,2083,2123,36,81,41,idle
153415,2089,1974,124,142,-2,idle
153420,2007,2045,-50,33,-13,idle
153425,2085,2020,11,15,4,idle
153430,2024,2086,39,161,29,idle
153435,2063,2048,-25,23,14,idle
153440,2048,2017,-107,-17,22,idle
153445,2098,1982,39,-178,71,idle
153450,2081,2073,62,102,-11,idle
153455,2036,2016,36,-59,62,idle
153460,2022,2047,-40,55,-100,idle
153465,2017,2018,-63,-40,120,idle
153470,2003,2054,-66,142,-118,idle
153475,2039,2059,-33,49,-25,idle
153480,2033,2080,-39,-159,-37,idle
153485,2007,2093,-99,-68,39,idle
153490,2080,2074,3,-47,-67,idle
153495,2010,2041,-63,105,11,idle
153500,2020,2066,-67,-23,21,idle
153505,2020,2043,-1,36,-127,idle
153510,1952,1995,-6,-47,-154,idle
153515,2108,2075,-54,-15,-132,idle
153520,2049,2024,7,-77,-50,idle
153525,2046,2096,-43,218,-134,idle
153530,2021,2040,155,65,-12,idle
153535,2035,2095,-5,100,-64,idle
153540,2046,2008,0,91,-1,idle
153545,2030,2071,-21,151,-64,look_up
153550,2104,2086,-128,-42,5,look_up
153555,2153,2030,33,-84,-86,look_up
153560,2183,2040,73,65,-66,look_up
153565,2206,2064,19,-21,8,look_up
153570,2203,2098,-47,186,48,look_up
153575,2320,2070,-98,23,21,look_up
153580,2384,2031,90,103,-95,look_up
153585,2431,2075,-113,118,-25,look_up
153590,2476,2088,93,155,-36,look_up
153595,2554,2097,-46,-64,-124,look_up
153600,2554,2080,0,-185,123,look_up
153605,2604,2034,-56,58,-19,look_up
153610,2588,1988,-70,-62,47,look_up
153615,2633,2056,-61,75,68,look_up
153620,2735,2038,-5,82,84,look_up
153625,2752,2032,-113,0,116,look_up
153630,2751,2097,87,-39,-123,look_up
153635,2900,2047,-3,-23,65,look_up
153640,2858,2149,23,63,-65,look_up
153645,2918,2046,-105,22,-167,look_up
153650,2919,2030,-26,-11,136,look_up
153655,2884,2050,-168,2,87,look_up
153660,2872,2032,62,-131,224,look_up
153665,2880,2064,-15,49,8,look_up
153670,2896,2070,112,-7,-71,look_up
153675,2888,2024,79,30,25,look_up
153680,2890,2020,-169,74,55,look_up
153685,2929,1999,-13,-96,50,look_up
153690,2897,2030,70,-84,-45,look_up
153695,2875,2029,-45,125,87,look_up
153700,2927,2030,20,-47,74,look_up
153705,2930,2086,25,-65,-31,look_up
153710,2927,2088,0,-74,-66,look_up
153715,2890,2076,-83,-26,111,look_up
153720,2855,1984,-68,2,-12,look_up
153725,2927,2089,-47,52,-9,look_up
153730,2900,2084,2,-51,24,look_up
153735,2893,2013,-106,-43,-17,look_up
153740,2914,2064,-57,-43,-14,look_up
153745,2907,2049,-116,19,-117,look_up
153750,2932,2067,-46,-62,71,look_up
153755,2902,2002,52,-6,-27,look_up
153760,2829,2187,-22,23,47,look_up
153765,2943,2012,42,-75,-118,look_up
153770,2920,2060,-33,-20,-13,look_up
153775,2885,2029,106,96,104,look_up
153780,2902,2018,5,-51,95,look_up
153785,2907,2045,-53,7,-84,look_up
153790,2887,2014,-150,-24,-111,look_up
153795,2866,2048,-22,19,-120,look_up
153800,2896,1995,-30,17,-3,look_up
153805,2888,2031,-189,10,41,look_up
153810,2908,2046,-27,-105,52,look_up
153815,2944,2005,0,72,28,look_up
153820,2895,2025,15,-100,19,look_up
153825,2861,2013,146,-43,-36,look_up
153830,2890,2015,17,-91,204,look_up
153835,2950,2008,-145,-19,71,look_up
153840,2882,2122,-96,-75,-16,look_up
153845,2920,2028,75,20,107,look_up
153850,2905,2130,8,36,30,look_up
153855,2939,2077,5,34,-141,look_up
153860,2867,2059,-106,23,42,look_up
153865,2879,2025,-28,-51,-35,look_up
153870,2836,2090,102,127,-19,look_up
153875,2881,2041,-23,-18,-74,look_up
153880,2935,2011,-197,-119,-47,look_up
153885,2929,2044,-9,60,-90,look_up
153890,2877,2067,-8,-19,76,look_up
153895,2891,2065,-15,-63,90,look_up
153900,2866,2037,-117,-83,-119,look_up
153905,2881,2013,-72,-9,17,look_up
153910,2830,2064,-95,-54,-20,look_up
153915,2903,2068,-84,19,54,look_up
153920,2891,2042,93,38,17,look_up
153925,2888,2030,11,9,-70,look_up
153930,2912,2024,66,124,69,look_up
153935,2927,2044,35,156,68,look_up
153940,2930,2007,-11,21,-13,look_up
153945,2921,2059,4,16,-51,look_up
153950,2809,2031,-76,79,51,look_up
153955,2916,2041,91,164,60,look_up
153960,2875,2057,61,19,-52,look_up
153965,2908,2055,-131,39,43,look_up
153970,2922,2079,31,117,6,look_up
153975,2870,2108,-114,-144,7,look_up
153980,2923,2114,-16,-84,163,look_up
153985,2989,2056,15,39,13,look_up
153990,2911,2006,80,-188,11,look_up
153995,2880,1988,-63,-142,-82,look_up
154000,2942,2029,125,165,-200,look_up
154005,2902,2044,1,23,-30,look_up
154010,2902,2100,49,36,-126,look_up
154015,2917,2015,78,181,-23,look_up
154020,2907,2017,-133,-136,-10,look_up
154025,2898,2089,-46,26,39,look_up
154030,2911,2097,61,45,-79,look_up
154035,2958,2133,-100,-133,54,look_up
154040,2936,2030,84,96,26,look_up
154045,2916,2062,52,8,11,look_up
154050,2911,2080,-25,13,-12,look_up
154055,2912,2075,-64,-144,31,look_up
154060,2943,2006,5,95,41,look_up
154065,2913,2023,42,108,-12,look_up
154070,2934,2014,35,100,-4,look_up
154075,2925,2044,42,80,-22,look_up
154080,2933,2082,30,60,57,look_up
154085,2903,1972,-73,20,-3,look_up
154090,2876,2063,103,109,-84,look_up
154095,2900,2010,-40,-4,-44,look_up
154100,2816,2047,50,20,107,look_up
154105,2922,2042,-62,36,-19,look_up
154110,2870,2025,0,32,-33,look_up
154115,2916,1973,-110,34,101,look_up
154120,2889,2042,12,-141,-206,look_up
154125,2886,2138,-43,161,-135,look_up
154130,2843,1987,49,91,-61,look_up
154135,2896,2038,194,-83,63,look_up
154140,2900,2033,161,36,31,look_up
154145,2843,2085,-30,20,-106,look_up
154150,2911,2068,9,36,-8,look_up
154155,2906,2113,137,-64,71,look_up
154160,2869,2083,68,48,32,look_up
154165,2824,2068,138,-91,39,look_up
154170,2922,2085,132,70,8,look_up
154175,2870,1987,82,104,-25,look_up
154180,2841,2008,-44,22,-36,look_up
154185,2863,2095,-19,2,-27,look_up
154190,2930,2047,43,41,-223,look_up
154195,2828,2053,-29,70,79,look_up
154200,2878,2055,54,-58,-126,look_up
154205,2885,2073,73,-73,-39,look_up
154210,2886,2067,-50,-80,43,look_up
154215,2926,2064,-77,21,185,look_up
154220,2908,2031,-17,-2,-181,look_up
154225,2924,2060,-6,-97,2,look_up
154230,2840,2034,118,119,-58,look_up
154235,2899,2003,39,7,36,look_up
154240,2928,2001,60,-86,-41,look_up
154245,2848,2008,22,-92,80,look_up
154250,2798,1955,16,-33,18,look_up
154255,2810,2016,85,-43,-188,look_up
154260,2765,2053,-97,-30,75,look_up
154265,2677,2033,-12,-66,-114,look_up
154270,2686,2109,27,4,-97,look_up
154275,2564,1964,128,-34,-13,look_up
154280,2642,2049,-73,78,-30,look_up
154285,2585,2069,52,31,-99,look_up
154290,2478,2088,-61,62,19,look_up
154295,2409,1992,-171,-122,-53,look_up
154300,2393,2063,141,87,-49,look_up
154305,2370,2045,22,-96,-103,look_up
154310,2364,2067,17,8,-58,look_up
154315,2275,2003,19,164,-6,look_up
154320,2285,2020,50,5,34,look_up
154325,2155,2011,59,0,31,look_up
154330,2148,2005,58,37,178,look_up
154335,2132,2039,23,50,106,look_up
154340,2063,1993,16,6,-134,look_up
154345,2054,2111,-102,71,-148,idle
154350,2033,2029,-21,-89,26,idle
154355,2090,2020,57,-14,122,idle
154360,2026,2021,-40,-142,-19,idle
154365,2070,2003,17,8,15,idle
154370,2064,2029,-220,-12,19,idle
154375,2038,2126,-26,62,44,idle
154380,2031,2062,-41,-12,75,idle
154385,2041,2045,45,-57,-31,idle
154390,2023,2011,-89,102,68,idle
154395,2009,2094,-126,11,-18,idle
154400,2071,2030,6,-166,72,idle
154405,2050,2063,-137,-10,23,idle
154410,2056,2138,14,-38,72,idle
154415,2010,2023,72,-14,-170,idle
154420,2015,2113,-22,81,-201,idle
154425,2054,2099,4,-20,-5,idle
154430,2047,2016,127,49,-24,idle
154435,2030,2005,15,59,55,idle
154440,2009,2079,-46,-109,31,idle
154445,1967,2057,-134,-13,-41,idle
154450,2087,2064,-12,-66,-21,idle
154455,2069,2090,162,-31,-40,idle
154460,2038,2068,-56,26,49,idle
154465,2079,2028,-58,29,-47,idle
154470,2057,2047,148,-49,74,idle
154475,2059,1937,-83,59,136,idle
154480,2063,2067,-12,4,121,idle
154485,2075,2144,-11,39,-8,idle
154490,2057,2011,-129,-26,-29,idle
154495,2022,2028,20,-6,-26,idle
154500,2086,2050,78,-80,-180,idle
154505,2091,2083,-87,84,-84,idle
154510,2013,1978,-81,-47,12,idle
154515,2012,1976,16,-173,-39,idle
154520,2108,2081,-23,-6,-65,idle
154525,2065,2048,63,-49,77,idle
154530,2059,2115,167,39,84,idle
154535,2060,2073,-6,-48,-95,idle
154540,2026,2123,46,10,96,idle
154545,2038,2007,-38,-162,97,idle
154550,2066,2087,-76,-57,9,idle
154555,2019,2069,-6,31,-61,idle
154560,2118,2025,71,151,56,idle
154565,2110,2058,-75,-67,-89,idle
154570,2036,2007,-78,-36,-67,idle
154575,2125,2036,66,-72,63,idle
154580,2076,1999,-22,55,17,idle
154585,2057,2100,99,-82,9,idle
154590,1967,2109,28,25,15,idle
154595,2021,2025,75,-15,-16,idle
154600,2055,2056,-56,-16,-9,idle
154605,2071,2087,129,107,-97,idle
154610,2084,2041,25,-4,14,idle
154615,2069,1987,134,-22,-199,idle
154620,1985,2020,-84,-33,95,idle
154625,2047,2059,-57,52,-70,idle
154630,2081,2124,-45,96,-33,idle
154635,2096,2080,-132,33,-22,idle
154640,2037,1972,-65,10,35,idle
154645,2087,2052,-208,173,-52,idle
154650,2086,2003,11,29,-49,idle
154655,2080,2093,-42,-106,-17,idle
154660,2007,2023,12,-83,157,idle
154665,2055,2129,-75,81,-82,idle
154670,1956,2074,199,-134,-7,idle
154675,2078,2013,29,22,-18,idle
154680,1982,2075,23,90,25,idle
154685,2047,2021,33,-17,20,idle
154690,2029,2029,79,-12,-14,idle
154695,1974,2037,242,-8,57,idle
154700,2063,2040,34,71,-170,idle
154705,1997,2065,94,-14,77,idle
154710,2053,2085,101,-117,-158,idle
154715,2011,2029,-48,15,2,idle
154720,2095,2077,19,7,-96,idle
154725,2006,2030,-30,-75,81,idle
154730,2035,2095,65,-12,-76,idle
154735,2080,2080,93,-33,5,idle
154740,2043,2061,48,-111,-24,idle
154745,2004,2035,5,-57,-96,idle
154750,2063,2024,104,-80,38,idle
154755,2009,2111,30,73,64,idle
154760,2084,2033,101,53,-24,idle
154765,1983,2060,13,17,-10,idle
154770,2106,2008,-48,-37,105,idle
154775,1999,2047,106,-84,-8,idle
154780,2038,2032,4,0,-35,idle
154785,2019,2062,-46,44,-35,idle
154790,2026,2008,94,-181,66,idle
154795,2031,2062,21,-42,-47,idle
154800,2062,2070,-15,20,31,idle
154805,2013,2101,12,182,-84,idle
154810,1966,2117,59,-95,-4,idle
154815,2052,2060,-20,-38,113,idle
154820,2065,2025,-33,-56,-128,idle
154825,2102,2011,-6,-19,12,idle
154830,2068,2024,-122,9,79,idle
154835,2077,2001,32,-34,12,idle
154840,2061,2096,-132,4,43,idle
154845,2003,2108,16,92,-86,idle
154850,2032,2022,6,-13,154,idle
154855,2021,2068,-9,-2,-111,idle
154860,1992,2014,60,-69,-35,idle
154865,2042,1944,66,171,5,idle
154870,1989,2082,1,-48,29,idle
154875,2025,2114,68,-63,-27,idle
154880,2064,2066,10,56,4,idle
154885,2052,2035,21,5,107,idle
154890,2113,2018,18,23,34,idle
154895,2048,2080,-98,-102,44,idle
154900,2055,2046,-69,48,-100,idle
154905,2057,2017,111,-24,95,idle
154910,2046,2029,129,102,64,idle
154915,2019,2063,79,-7,153,idle
154920,2032,2015,-25,6,240,idle
154925,2036,2061,12,-23,73,idle
154930,2016,2048,33,44,-133,idle
154935,2042,2086,32,44,-16,idle
154940,2040,2044,-131,-88,-75,idle
154945,2065,2007,-64,154,-19,idle
154950,1989,1957,47,-153,-30,idle
154955,2025,2025,-53,98,2,idle
154960,2075,2008,222,-51,77,idle
154965,1999,2067,-8,-61,-102,idle
154970,1956,2024,49,-121,101,idle
154975,2028,2024,55,68,-12,idle
154980,2050,2145,117,-3,51,idle
154985,2090,2112,-6,-20,-7,idle
154990,2101,2060,72,-43,-137,idle
154995,2163,2051,11,8,-20,idle
155000,2073,2084,105,3,83,idle
155005,2031,2027,37,-39,-46,idle
155010,2013,2033,-17,89,-47,idle
155015,2080,2016,-113,111,-23,idle
155020,1945,1988,45,66,-27,idle
155025,2054,1988,-153,13,-106,idle
155030,2082,1999,13,-87,34,idle
155035,2028,2018,10,-38,5,idle
155040,2056,1982,59,28,58,idle
155045,2070,2121,10,-24,6,idle
155050,2051,2043,-141,27,-85,idle
155055,2047,2014,-58,11,23,idle
155060,2027,2064,-79,1,-78,idle
155065,2075,2042,44,-49,68,idle
155070,2009,2054,8,-110,9,idle
155075,2015,2045,-20,151,141,idle
155080,2013,2029,-6,121,-84,idle
155085,2094,2114,-94,-15,-11,idle
155090,2050,1984,121,157,35,idle
155095,2038,2029,43,-54,-19,idle
155100,2070,2046,-106,-87,-63,idle
155105,2041,2015,36,43,28,idle
155110,2018,1974,31,3,-165,idle
155115,2047,2106,86,-105,-27,idle
155120,2131,2036,-6,-85,-55,idle
155125,2042,2045,-30,-143,11,idle
155130,2082,2070,-255,-130,-91,idle
155135,1974,2037,67,-3,-112,idle
155140,2058,1989,-59,10,-117,idle
155145,2092,2034,-65,-114,-56,idle
155150,1964,2001,-175,9,184,idle
155155,2163,1990,24,69,-1,idle
155160,2030,2019,-56,-79,51,idle
155165,2070,2037,-77,71,-79,idle
155170,1978,2128,89,137,-52,idle
155175,2091,2113,-67,-5,18,idle
155180,1996,1981,-38,126,77,idle
155185,1993,2068,24,-69,-61,idle
155190,2033,2067,0,-46,-165,idle
155195,2146,2062,-156,-126,73,idle
155200,2106,2099,23,20,15,idle
155205,2026,2047,80,-91,29,idle
155210,2081,2039,43,21,-101,idle
155215,2120,2067,71,76,121,idle
155220,2046,2008,190,13,-62,idle
155225,2057,2049,24,-64,-111,idle
155230,2074,2084,46,58,9,idle
155235,2069,2050,-82,-84,55,idle
155240,2131,2044,6,63,-60,idle
155245,2053,2012,-54,71,23,idle
155250,2067,2028,191,20,-95,idle
155255,2099,2117,76,-34,83,idle
155260,2008,2010,39,-45,-153,idle
155265,2079,2009,117,113,-10,idle
155270,2032,1962,-84,-136,100,idle
155275,2045,2002,80,46,162,look_right
155280,2089,2113,-118,-109,-64,look_right
155285,2000,2141,-100,6,58,look_right
155290,2069,2198,-33,-151,-52,look_right
155295,2013,2182,-102,7,20,look_right
155300,2054,2293,-18,96,23,look_right
155305,1971,2352,-22,98,42,look_right
155310,2040,2373,146,-16,-10,look_right
155315,2072,2406,17,-54,79,look_right
155320,2056,2398,30,45,81,look_right
155325,2052,2462,-218,23,25,look_right
155330,2044,2527,-77,27,103,look_right
155335,2058,2584,20,-48,48,look_right
155340,2024,2646,-157,51,-140,look_right
155345,1995,2671,39,33,81,look_right
155350,2115,2743,-24,67,-91,look_right
155355,2063,2769,-101,21,-66,look_right
155360,2028,2841,-40,32,-52,look_right
155365,2080,2920,-171,-80,-38,look_right
155370,1991,2878,-19,-18,14,look_right
155375,2025,2869,59,-5,55,look_right
155380,2022,2827,2,93,72,look_right
155385,2038,2875,17,32,-3,look_right
155390,2079,2860,-23,-120,-57,look_right
155395,2065,2910,10,-25,49,look_right
155400,2060,2921,28,56,37,look_right
155405,2101,2888,32,-65,-54,look_right
155410,2066,2858,-84,116,79,look_right
155415,1996,2901,62,-149,132,look_right
155420,2044,2880,187,-16,30,look_right
155425,2126,2893,-142,-47,-45,look_right
155430,2029,2883,-256,-7,14,look_right
155435,2036,2871,-42,98,-11,look_right
155440,2067,2893,4,-161,-77,look_right
155445,2094,2942,122,92,76,look_right
155450,1990,2872,-189,-119,87,look_right
155455,2028,2825,-127,83,37,look_right
155460,2044,2840,5,-9,-75,look_right
155465,2083,2861,-115,-129,-110,look_right
155470,2006,2887,114,46,-77,look_right
155475,2018,2925,1,-95,-79,look_right
155480,2072,2893,78,17,59,look_right
155485,2004,2880,88,35,117,look_right
155490,2017,2918,28,-70,184,look_right
155495,2040,2889,-34,-92,-148,look_right
155500,2127,2907,69,56,6,look_right
155505,1999,2925,103,-61,-104,look_right
155510,1986,2883,23,43,-110,look_right
155515,2061,2870,-185,86,-21,look_right
155520,1987,2886,85,-21,80,look_right
155525,2132,2880,-13,16,-33,look_right
155530,2000,2919,71,-72,-118,look_right
155535,2045,2934,60,-11,-41,look_right
155540,2024,2879,-166,95,-74,look_right
155545,1991,2901,82,-212,81,look_right
155550,2032,2852,-20,-36,29,look_right
155555,2005,2932,-123,92,-159,look_right
155560,2029,2884,62,16,6,look_right
155565,2041,2884,81,-96,90,look_right
155570,2053,2921,-62,-38,-6,look_right
155575,1988,2912,-149,-29,-9,look_right
155580,2061,2888,238,191,-95,look_right
155585,2013,2853,-31,-13,-113,look_right
155590,2107,2906,-31,92,55,look_right
155595,2103,2848,-65,25,10,look_right
155600,2058,2902,-38,9,37,look_right
155605,2059,2917,17,100,-57,look_right
155610,2063,2890,50,2,62,look_right
155615,2047,2905,151,8,-143,look_right
155620,2022,2895,-60,6,-45,look_right
155625,2022,2884,40,72,-108,look_right
155630,2036,2867,-137,29,-15,look_right
155635,2003,2909,129,-87,-65,look_right
155640,1998,2872,-130,40,12,look_right
155645,2132,2879,-63,-34,140,look_right
155650,2033,2930,-220,64,129,look_right
155655,2055,2843,82,144,-76,look_right
155660,1942,2954,-68,-20,39,look_right
155665,2027,2883,-108,-63,40,look_right
155670,2079,2929,3,-107,31,look_right
155675,1996,2925,-82,234,-48,look_right
155680,2073,2896,94,99,-64,look_right
155685,2021,2857,-116,6,84,look_right
155690,2060,2921,54,4,-89,look_right
155695,2069,2954,-85,60,-6,look_right
155700,2069,2890,10,135,25,look_right
155705,2024,2941,-63,-53,-4,look_right
155710,2110,2906,21,13,121,look_right
155715,2045,2838,-141,13,-91,look_right
155720,2077,2863,33,-64,130,look_right
155725,2014,2911,-83,-38,34,look_right
155730,2030,2833,10,-41,46,look_right
155735,1958,2894,-49,39,93,look_right
155740,2087,2885,-13,-81,-111,look_right
155745,2045,2890,72,69,-147,look_right
155750,2046,2915,-25,-34,41,look_right
155755,2068,2899,-44,102,69,look_right
155760,2004,2873,25,-155,-64,look_right
155765,1989,2917,-9,-111,19,look_right
155770,2075,2943,-24,128,-18,look_right
155775,2095,2893,-39,-15,95,look_right
155780,1960,2941,-102,135,-39,look_right
155785,2051,2834,-77,204,-160,look_right
155790,2069,2891,-80,47,-50,look_right
155795,2005,2863,69,23,94,look_right
155800,2027,2892,-18,84,44,look_right
155805,2020,2809,-64,-28,101,look_right
155810,2032,2939,101,64,3,look_right
155815,2042,2886,-134,-50,80,look_right
155820,2097,2907,39,-112,32,look_right
155825,2031,2923,-22,90,29,look_right
155830,2018,2931,-33,117,-214,look_right
155835,2047,2901,-150,-56,-90,look_right
155840,2115,2872,77,-101,-130,look_right
155845,2037,2904,-90,48,-132,look_right
155850,2022,2834,10,19,10,look_right
155855,2001,2938,7,133,-105,look_right
155860,2054,2885,19,60,-97,look_right
155865,2112,2951,-155,-116,0,look_right
155870,1990,2918,55,-126,107,look_right
155875,2046,2872,29,-39,-34,look_right
155880,1978,2905,83,91,-15,look_right
155885,2047,2843,-85,-56,102,look_right
155890,2105,2926,28,-43,-89,look_right
155895,2121,2878,127,-28,-3,look_right
155900,2062,2894,-91,39,-71,look_right
155905,2062,2841,-20,25,19,look_right
155910,2020,2884,-6,-13,-4,look_right
155915,1934,2873,144,35,66,look_right
155920,2103,2875,-100,128,-37,look_right
155925,2074,2864,155,-20,-47,look_right
155930,1982,2901,-62,8,84,look_right
155935,2099,2867,75,-30,30,look_right
155940,2035,2892,-64,40,17,look_right
155945,2016,2872,54,79,67,look_right
155950,2093,2883,0,3,-47,look_right
155955,1994,2878,23,33,76,look_right
155960,2104,2933,-24,-85,-19,look_right
155965,2061,2902,-53,-66,-94,look_right
155970,2075,2877,88,-121,-38,look_right
155975,2029,2886,29,-82,76,look_right
155980,2092,2809,71,16,-63,look_right
155985,2068,2788,-61,-87,-67,look_right
155990,2076,2726,-103,-69,-2,look_right
155995,2040,2669,-51,50,-1,look_right
156000,2036,2650,15,-14,-106,look_right
156005,2082,2583,28,2,-36,look_right
156010,2071,2549,-40,-15,65,look_right
156015,2006,2517,-6,105,82,look_right
156020,2100,2461,1,6,245,look_right
156025,2033,2421,78,-73,117,look_right
156030,2038,2394,-68,-70,88,look_right
156035,2013,2318,-36,135,15,look_right
156040,1983,2277,-24,-125,123,look_right
156045,2020,2315,26,116,-84,look_right
156050,2088,2183,-1,48,-1,look_right
156055,2045,2154,-186,-31,4,look_right
156060,1993,2142,-32,-39,14,look_right
156065,2078,2077,-9,21,-77,look_right
156070,2019,2063,-8,-45,24,look_right
156075,2150,2045,0,-41,14,idle
156080,2017,2083,-2,22,-75,idle
156085,2055,2032,-111,-35,-75,idle
156090,2087,2049,135,-108,47,idle
156095,2041,2077,-15,62,-20,idle
156100,2030,1983,-152,50,-133,idle
156105,2048,2041,4,-45,56,idle
156110,2005,2072,-19,36,94,idle
156115,2075,2015,-215,-93,28,idle
156120,2068,2081,-122,40,8,idle
156125,2118,2121,156,-57,-64,idle
156130,2071,2043,19,-147,-200,idle
156135,2034,2087,65,24,85,idle
156140,2054,2071,-43,19,2,idle
156145,2064,2091,46,-143,-61,idle
156150,2133,1989,28,-168,-83,idle
156155,2099,1981,-11,-34,42,idle
156160,2018,1997,61,40,5,idle
156165,2019,1945,7,-39,1,idle
156170,2043,2050,-192,46,191,idle
156175,2054,2082,-52,-67,-23,idle
156180,2045,2026,-58,43,83,idle
156185,2064,1968,-71,-60,-15,idle
156190,2088,2038,-119,16,-54,idle
156195,1973,2113,24,-35,116,idle
156200,2113,2037,-44,-64,-22,idle
156205,2056,2107,31,47,9,idle
156210,2058,2054,-112,21,87,idle
156215,2143,2051,-30,-19,-63,idle
156220,2039,2161,18,-38,157,idle
156225,2040,1990,-27,68,-169,idle
156230,2008,2073,-17,-86,130,idle
156235,2005,2086,7,8,7,idle
156240,2075,2069,-124,22,-8,idle
156245,1990,2044,33,-30,-27,idle
156250,2053,2095,71,97,26,idle
156255,2059,2029,-47,-152,20,idle
156260,2048,2022,-113,-152,-104,idle
156265,2070,2105,-93,49,2,idle
156270,2055,2027,-48,-65,5,idle
156275,2051,2040,-11,-113,84,idle
156280,1938,2049,30,-3,-75,idle
156285,2058,2035,-97,-59,33,idle
156290,2047,1975,172,135,17,idle
156295,2000,2135,-118,-55,101,idle
156300,2090,2006,-31,2,174,idle
156305,2041,2000,-147,66,-67,idle
156310,2102,2071,80,33,15,idle
156315,2040,2074,166,95,59,idle
156320,2126,2011,-138,59,199,idle
156325,2039,2053,-113,-13,-94,idle
156330,2003,2054,-35,-82,0,idle
156335,2049,2107,-30,70,19,idle
156340,2073,1978,112,97,41,idle
156345,2024,2088,0,-94,12,idle
156350,2059,2001,-5,96,69,idle
156355,2022,2028,1,21,-34,idle
156360,2074,2064,-50,-101,-127,idle
156365,2026,2065,127,59,-135,idle
156370,2106,2058,13,116,131,idle
156375,2100,2025,34,-159,-21,idle
156380,2071,2122,84,33,74,idle
156385,2054,2027,-13,-26,-26,idle
156390,2027,1998,-13,-54,-41,idle
156395,1996,2004,-2,13,-38,idle
156400,2110,2053,-65,25,-51,idle
156405,1974,2105,165,-4,29,idle
156410,2027,2059,62,198,31,idle
156415,2055,2126,-74,-21,64,idle
156420,2101,2040,-35,-16,-94,idle
156425,2035,2026,-1,-29,-135,idle
156430,2068,2047,-86,16,66,idle
156435,1998,2045,-216,118,14,idle
156440,2016,2036,150,90,-16,idle
156445,2016,2084,-30,-49,-1,idle
156450,2024,2130,-85,-41,171,idle
156455,2024,2071,194,-3,96,idle
156460,2017,2077,-158,-57,41,idle
156465,2053,2044,-78,50,1,idle
156470,1962,2055,-152,-21,12,idle
156475,2061,2086,25,-49,-20,idle
156480,2067,2017,-35,-125,-36,idle
156485,2052,2026,-57,10,198,idle
156490,2091,1979,-96,35,103,idle
156495,2050,2079,100,39,-13,idle
156500,2058,2014,36,-51,-38,idle
156505,2058,2004,-39,42,79,idle
156510,2031,2092,67,-101,25,idle
156515,2021,2101,-33,0,-73,idle
156520,2068,2023,-103,-28,-15,idle
156525,2029,1983,25,54,82,idle
156530,2071,2036,-110,-69,73,idle
156535,2137,2050,80,-23,132,idle
156540,1963,2009,-76,-188,107,idle
156545,2052,1982,-40,-142,-34,idle
156550,2016,2019,33,5,-140,idle
156555,2006,1992,-125,0,-92,idle
156560,1979,2073,5,19,10,idle
156565,2076,2049,77,-29,-26,idle
156570,2107,2066,9,84,-43,idle
156575,2084,2020,-61,-56,54,idle
156580,2059,2074,11,-54,54,idle
156585,1997,2066,-92,0,113,idle
156590,2066,2111,164,20,48,idle
156595,2075,2063,83,8,70,idle
156600,2072,2096,-21,55,-202,idle
156605,2029,2068,-42,88,-50,idle
156610,2117,2072,-180,73,-40,idle
156615,2056,2069,-92,-20,112,idle
156620,2091,2063,-59,-37,110,idle
156625,1986,2021,26,148,-64,idle
156630,2077,2055,97,66,56,idle
156635,2134,2034,-23,-95,62,idle
156640,1921,2007,-89,119,52,idle
156645,2062,2049,29,-198,-165,idle
156650,2035,2010,-34,35,87,idle
156655,2032,2059,-41,-33,108,idle
156660,2023,2033,106,25,41,idle
156665,2028,2033,-34,-39,-122,idle
156670,2102,2070,22,-141,-125,idle
156675,2070,1985,-89,-32,57,idle
156680,2042,2031,-26,211,-33,idle
156685,2015,2061,-15,-114,90,idle
156690,2050,2124,-32,-16,195,idle
156695,2025,1989,-7,-32,-2,idle
156700,2073,2048,-33,139,109,idle
156705,2029,1991,105,30,102,idle
156710,2077,2051,91,40,-53,idle
156715,2001,2069,56,-51,12,idle
156720,2056,2002,-53,19,78,idle
156725,2061,2113,-114,-9,-76,idle
156730,2024,2021,-35,28,-77,idle
156735,2066,2009,-57,89,-69,idle
156740,1977,2066,90,-102,51,idle
156745,2038,2058,-85,-10,65,idle
156750,1960,2021,86,173,24,idle
156755,2070,2100,-92,81,62,idle
156760,2030,2079,66,-41,87,idle
156765,2091,2152,-33,39,30,idle
156770,2074,2063,73,148,-65,idle
156775,2019,2069,-4,69,0,idle
156780,2099,2146,-18,44,8,idle
156785,2118,2036,-43,-107,53,idle
156790,2009,2019,46,-43,82,idle
156795,2066,2004,117,54,53,idle
156800,2078,2056,-16,-85,-74,idle
156805,2052,2097,86,-25,-5,idle
156810,2036,2033,-49,24,164,idle
156815,2005,2053,31,-17,-27,idle
156820,2035,2091,-60,-13,-183,idle
156825,1975,2069,64,128,-15,idle
156830,2064,2104,0,-99,126,idle
156835,2057,2024,36,-5,47,idle
156840,2094,2093,-46,26,-184,idle
156845,2096,2099,31,-28,5,idle
156850,2099,2098,26,-15,-17,idle
