timestamp,eog_v,eog_h,gyro_x,gyro_y,gyro_z,label
103415,2053,2850,-37,-41,-57,look_right
103420,2078,2862,16,-136,61,look_right
103425,1989,2915,-39,33,104,look_right
103430,2006,2875,28,13,-28,look_right
103435,2084,2902,254,-133,12,look_right
103440,2078,2918,-99,86,-63,look_right
103445,2064,2917,-20,163,5,look_right
103450,2037,2943,44,-5,21,look_right
103455,2144,2889,24,-15,-15,look_right
103460,2054,2835,45,-57,-31,look_right
103465,2015,2882,29,-4,58,look_right
103470,2068,2866,-15,-29,78,look_right
103475,2055,2898,67,153,-122,look_right
103480,2003,2916,-58,72,62,look_right
103485,2077,2910,-27,73,-43,look_right
103490,2097,2891,-1,-16,-31,look_right
103495,2055,2860,-6,69,12,look_right
103500,2068,2888,157,84,71,look_right
103505,2051,2900,14,-14,53,look_right
103510,1993,2940,-140,38,148,look_right
103515,2095,2904,99,-57,-52,look_right
103520,2096,2912,-6,-27,41,look_right
103525,2008,2911,52,84,-184,look_right
103530,2042,2842,40,25,34,look_right
103535,2068,2892,-2,57,-102,look_right
103540,2046,2885,2,-94,77,look_right
103545,2010,2870,99,34,-48,look_right
103550,2081,2910,25,-45,75,look_right
103555,2151,2918,66,37,47,look_right
103560,2047,2859,32,-33,-61,look_right
103565,2091,2892,120,10,-42,look_right
103570,2077,2893,67,-119,-68,look_right
103575,1976,2949,-114,7,39,look_right
103580,2089,2874,77,16,-54,look_right
103585,2015,2891,42,91,5,look_right
103590,2034,2943,91,24,115,look_right
103595,2059,2896,101,-80,-41,look_right
103600,2081,2923,36,-20,-126,look_right
103605,1970,2906,74,-12,14,look_right
103610,2036,2896,99,-86,0,look_right
103615,2009,2955,-66,15,-79,look_right
103620,2042,2918,-86,53,132,look_right
103625,2017,2920,-110,125,-27,look_right
103630,2096,2928,-114,15,100,look_right
103635,2009,2848,72,16,46,look_right
103640,2039,2853,83,-46,11,look_right
103645,2046,2885,96,15,30,look_right
103650,1937,2867,4,-22,-81,look_right
103655,1999,2851,77,111,66,look_right
103660,2079,2944,4,7,41,look_right
103665,2072,2942,-116,-30,-8,look_right
103670,2034,2858,-68,-11,-31,look_right
103675,2117,2907,125,94,116,look_right
103680,2087,2899,-25,114,70,look_right
103685,1965,2916,42,61,70,look_right
103690,2029,2936,8,-25,-44,look_right
103695,2019,2917,40,-111,-41,look_right
103700,2046,2911,8,44,-54,look_right
103705,2033,2963,-61,52,-34,look_right
103710,1997,2859,31,-2,-47,look_right
103715,2087,2878,-29,-7,-2,look_right
103720,1997,2888,48,-177,40,look_right
103725,2002,2899,28,17,-18,look_right
103730,1946,2885,5,-20,-77,look_right
103735,2119,2835,-50,54,122,look_right
103740,2021,2842,78,3,97,look_right
103745,2009,2932,2,-57,-107,look_right
103750,2057,2927,-64,82,132,look_right
103755,2110,2900,-194,-39,-79,look_right
103760,2034,2904,44,-62,115,look_right
103765,2041,2894,187,26,15,look_right
103770,1938,2938,-59,-106,29,look_right
103775,2055,2885,125,-63,27,look_right
103780,1995,2923,144,-43,-7,look_right
103785,1986,2908,-30,-70,99,look_right
103790,2052,2897,16,-33,-80,look_right
103795,2057,2910,-7,-108,-76,look_right
103800,2018,2906,20,19,75,look_right
103805,2078,2918,-84,43,-42,look_right
103810,2012,2894,29,67,16,look_right
103815,2149,2826,-52,-13,-131,look_right
103820,1997,2837,-34,-76,-52,look_right
103825,2062,2805,4,-42,-57,look_right
103830,2092,2669,-17,-135,-126,look_right
103835,2119,2660,-57,76,-108,look_right
103840,2076,2641,68,39,-8,look_right
103845,2012,2619,-61,19,-151,look_right
103850,2067,2499,68,-73,0,look_right
103855,2080,2467,-8,-93,108,look_right
103860,2074,2435,-83,-38,27,look_right
103865,1980,2383,-4,-174,-121,look_right
103870,1993,2375,-79,16,-60,look_right
103875,2130,2293,-34,0,63,look_right
103880,2011,2234,120,-23,-122,look_right
103885,2070,2197,-163,-145,42,look_right
103890,2038,2224,-122,76,161,look_right
103895,1987,2103,-23,18,4,look_right
103900,2078,2090,-37,-34,42,look_right
103905,2078,2043,29,-142,18,look_right
103910,2084,2127,115,-98,93,idle
103915,1994,2012,-10,-67,-228,idle
103920,2075,2043,86,-86,106,idle
103925,2033,2012,32,231,7,idle
103930,1953,2071,4,82,18,idle
103935,2144,2106,7,-12,-47,idle
103940,2040,1983,36,10,-3,idle
103945,2061,2037,140,117,-40,idle
103950,1995,2055,-67,102,6,idle
103955,2044,2053,-19,142,-41,idle
103960,2014,2071,-69,188,-35,idle
103965,2057,2077,59,-55,72,idle
103970,2081,2032,-96,39,-82,idle
103975,2068,2045,81,-5,-42,idle
103980,2004,1980,122,-156,143,idle
103985,2068,1994,40,-91,27,idle
103990,2023,2032,-55,-73,61,idle
103995,2010,1983,78,5,49,idle
104000,2095,2080,-91,116,-48,idle
104005,2104,2008,39,-57,-87,idle
104010,2027,2112,66,120,-48,idle
104015,2019,2078,-101,-11,41,idle
104020,2082,2102,-86,75,-64,idle
104025,2064,2007,-88,77,38,idle
104030,2058,2045,-143,118,-55,idle
104035,2069,2009,51,60,-104,idle
104040,2063,2048,-56,-101,-25,idle
104045,2000,2048,-54,82,40,idle
104050,2010,2094,28,-29,9,idle
104055,2138,2026,40,134,109,idle
104060,2058,2080,-20,-13,5,idle
104065,2039,2049,-78,56,-132,idle
104070,2051,2048,10,138,11,idle
104075,2055,2036,-14,-13,135,idle
104080,2028,2004,-46,-15,90,idle
104085,2026,2014,17,-94,35,idle
104090,2043,2046,63,19,-6,idle
104095,2133,1974,113,25,-60,idle
104100,1999,2071,-4,-90,-10,idle
104105,2030,2051,-8,151,-101,idle
104110,1989,2035,75,125,-25,idle
104115,2061,2040,-62,-137,-24,idle
104120,2013,2018,-16,11,68,idle
104125,2004,2107,102,-68,46,idle
104130,2072,2070,125,22,-1,idle
104135,2064,2046,-24,110,3,idle
104140,2061,2030,-1,12,111,idle
104145,2061,2095,-38,68,-92,idle
104150,2012,1991,72,55,68,idle
104155,2055,2062,25,-23,-13,idle
104160,2105,2094,10,47,115,idle
104165,2094,2018,13,-142,26,idle
104170,1960,2051,17,-16,-66,idle
104175,2039,2073,-64,15,122,idle
104180,2057,2153,-99,10,25,idle
104185,2031,2029,61,-1,-92,idle
104190,2048,2040,-39,32,89,idle
104195,2046,2001,22,72,-40,idle
104200,2032,2055,33,31,-86,idle
104205,2038,2048,-186,-39,-49,idle
104210,2068,2045,74,-6,110,idle
104215,2059,2024,-52,33,-85,idle
104220,2102,2021,-21,-19,150,idle
104225,2070,2062,22,-9,-89,idle
104230,2048,2047,-60,-82,37,idle
104235,2140,2054,0,-8,-70,idle
104240,2088,1976,-44,11,23,idle
104245,2099,2038,107,66,40,idle
104250,2103,2033,-85,-69,30,idle
104255,2086,2052,-54,30,-56,idle
104260,2025,2027,39,-19,-74,idle
104265,2091,2079,-17,89,-139,idle
104270,2083,2038,-93,-108,64,idle
104275,2038,2088,19,31,12,idle
104280,2066,2057,-63,-95,19,idle
104285,2052,2049,3,58,-25,idle
104290,2049,2004,17,4,-89,idle
104295,2068,2104,68,2,-30,idle
104300,1966,2058,4,56,-60,idle
104305,2046,2065,60,-45,-158,idle
104310,2054,2042,-55,25,39,idle
104315,2056,2009,-20,64,-33,idle
104320,2101,2003,163,83,28,idle
104325,2065,2015,-106,10,-128,idle
104330,2051,2065,-28,64,-4,idle
104335,2080,1993,-9,-66,35,idle
104340,2016,2103,-41,-13,56,idle
104345,2075,2007,-3,-38,30,idle
104350,2041,2090,-35,-26,-95,idle
104355,1977,2002,-33,-86,11,idle
104360,1997,1996,53,15,86,idle
104365,2010,2101,-23,2,28,idle
104370,2043,2046,-33,3,57,idle
104375,2004,1990,-110,-55,59,idle
104380,2043,2073,-9,-29,-60,idle
104385,1994,2053,-62,41,-2,idle
104390,2074,2023,-104,38,72,idle
104395,1962,2048,-165,92,32,idle
104400,2011,2062,46,20,-36,idle
104405,2036,2047,-148,-54,101,idle
104410,2094,2090,-151,63,32,idle
104415,2066,2039,-43,83,58,idle
104420,2120,2005,-101,-24,-52,idle
104425,1999,2046,-1,-16,-20,idle
104430,2028,2038,-65,64,-13,idle
104435,1985,2148,-82,-119,-30,idle
104440,2065,2049,126,34,-37,idle
104445,1998,2033,-88,13,-44,idle
104450,2114,2095,8,131,149,idle
104455,2021,2106,58,-44,12,idle
104460,2086,2025,-47,54,-76,idle
104465,2060,2066,42,-74,61,idle
104470,2082,2092,-101,23,21,idle
104475,2086,1986,-129,-1,-35,idle
104480,2011,2044,47,-11,-20,idle
104485,2141,2045,0,-13,76,idle
104490,2061,2027,71,157,-22,idle
104495,2011,2059,73,-34,-36,idle
104500,2056,1997,26,48,-49,idle
104505,1982,2065,-4,-155,66,idle
104510,1970,2064,-65,92,-1,idle
104515,1992,2011,-9,18,-49,idle
104520,2081,2132,-8,-30,88,idle
104525,2066,2132,138,55,-97,idle
104530,2046,2068,-13,69,90,idle
104535,2106,2029,84,45,101,idle
104540,2059,2013,45,41,49,idle
104545,1924,2087,54,49,12,idle
104550,2069,2010,-22,-158,9,idle
104555,2050,1975,-53,-16,149,idle
104560,2082,2019,-99,128,63,idle
104565,2022,2049,62,-84,76,idle
104570,2041,2046,32,-109,121,idle
104575,2004,2024,-165,-154,-90,idle
104580,2011,2005,14,-1,174,idle
104585,2053,2070,-12,10,-43,idle
104590,2017,1998,-28,-162,47,idle
104595,2047,2052,-42,-5,-77,idle
104600,2126,1982,-98,-6,-110,idle
104605,2065,2014,49,-96,80,idle
104610,2011,2029,-51,78,-83,idle
104615,2004,2068,203,-53,197,idle
104620,2037,2022,-14,-172,-55,idle
104625,2022,1966,-26,-90,-60,idle
104630,2094,2066,81,-90,-150,idle
104635,2062,2035,-33,-76,-66,idle
104640,2056,2002,87,65,-42,idle
104645,2019,2008,62,9,81,idle
104650,1995,2040,37,-46,-14,idle
104655,2021,2074,-23,20,-10,idle
104660,2072,2032,-9,-71,17,idle
104665,2130,2026,-76,-30,96,idle
104670,2055,2006,-37,126,86,idle
104675,2067,2077,-75,-31,52,idle
104680,2052,2055,27,-125,39,idle
104685,2005,2004,-60,36,-69,idle
104690,2014,2081,-18,120,126,idle
104695,2044,2071,127,-2,15,idle
104700,2100,2045,-69,-7,2,idle
104705,2015,2075,-89,45,-81,idle
104710,1978,2044,16,-3,122,idle
104715,2051,1980,79,-83,-32,idle
104720,2045,2121,103,10,-125,idle
104725,2033,2070,55,-157,-37,idle
104730,2046,1958,-46,-99,-179,idle
104735,2130,1992,117,-106,135,idle
104740,2055,2080,50,-21,93,idle
104745,2018,2136,130,-34,-16,idle
104750,2008,2006,-69,-6,-61,idle
104755,2039,1994,-10,5,-57,idle
104760,2057,2050,21,-49,-117,idle
104765,2069,2081,4,-71,61,idle
104770,2058,2055,40,-91,114,idle
104775,1933,1966,-36,-2,78,idle
104780,2000,2059,68,131,32,idle
104785,2140,2033,21,57,126,idle
104790,2079,2038,45,-72,67,idle
104795,2075,2027,-128,101,69,idle
104800,2119,2011,26,129,-198,idle
104805,2052,2057,-24,58,-8,idle
104810,1993,2072,-91,13,104,idle
104815,2067,2035,0,-63,-32,idle
104820,2057,2028,49,2,-5,idle
104825,2031,2080,44,-101,-86,idle
104830,2085,2043,10,28,-63,idle
104835,2038,2012,-3,-49,129,idle
104840,2015,2012,-20,-45,109,idle
104845,2067,2037,-2,0,16,idle
104850,2024,2044,-131,18,0,idle
104855,2073,2000,-61,18,116,idle
104860,2089,2112,-52,68,4,idle
104865,2062,2071,-98,-14,-205,idle
104870,1958,2031,-18,17,-5,idle
104875,2075,2055,-17,8,-27,idle
104880,1979,1977,31,-32,-16,idle
104885,1967,1981,-1,80,100,idle
104890,2054,2012,-56,-25,-2,idle
104895,2031,2029,-93,-92,203,idle
104900,2134,1964,19,124,216,idle
104905,2039,2007,78,-65,38,idle
104910,2076,2072,51,127,-105,idle
104915,2036,2053,-73,-4,29,idle
104920,2017,2108,48,72,18,idle
104925,2011,1991,-118,65,142,idle
104930,2022,2078,137,28,-82,idle
104935,2053,2066,-55,-60,82,idle
104940,2116,2003,-13,-127,-3,idle
104945,2053,2017,30,-11,29,idle
104950,2112,2019,20,47,-111,idle
104955,2044,2124,-68,56,-36,idle
104960,2022,2101,-4,37,-10,idle
104965,1987,2032,48,85,76,idle
104970,2078,2082,129,65,12,idle
104975,2026,2116,22,5,-22,idle
104980,2037,2061,-46,74,104,idle
104985,2054,2065,151,-43,-53,idle
104990,2031,2070,-180,48,2,idle
104995,1980,2078,35,-13,-149,idle
105000,2048,2020,-14,37,16,idle
105005,2117,2089,60,61,-37,idle
105010,2053,2015,-47,40,-64,idle
105015,2065,2046,-72,-46,-84,idle
105020,2079,2069,78,65,-189,idle
105025,2000,2075,49,11,17,idle
105030,2001,2063,-22,-37,131,idle
105035,2099,2036,111,179,-176,idle
105040,1980,1995,9,-97,-76,idle
105045,2074,2046,23,-1,116,idle
105050,2079,2050,106,11,-20,idle
105055,2065,2047,-2,-164,-90,idle
105060,2083,2038,-60,-32,-127,idle
105065,2134,2069,40,-60,86,idle
105070,2109,2052,2,116,150,idle
105075,1973,2085,-51,109,-58,idle
105080,2040,2123,-58,-8,-8,idle
105085,2026,2029,-11,34,69,idle
105090,2063,2033,-109,-19,49,idle
105095,2017,2097,-2,154,59,idle
105100,1993,2004,144,31,-113,idle
105105,2086,2184,-38,56,-32,idle
105110,2076,2061,-105,50,55,idle
105115,2061,1992,-20,184,-77,idle
105120,2031,2137,-107,-33,87,idle
105125,2054,2095,-86,-2,137,idle
105130,2043,2030,127,93,60,idle
105135,2012,1985,-1,2,-28,idle
105140,2076,2025,-12,203,17,idle
105145,2075,2111,56,-41,26,idle
105150,2067,2049,130,-92,-67,idle
105155,2000,2034,-31,124,16,idle
105160,2079,2039,-29,20,44,idle
105165,2026,2054,-38,77,-25,idle
105170,1992,1978,-25,-74,-103,idle
105175,2087,2128,9,98,-103,idle
105180,1981,1949,47,-52,8,idle
105185,2036,2097,-81,137,38,idle
105190,1997,2041,-35,170,-10,idle
105195,2043,2002,-48,-4,96,idle
105200,2038,2026,-204,87,-31,idle
105205,2033,2025,-85,-48,125,idle
105210,2033,2055,104,-45,-79,idle
105215,2108,1969,-17,-103,-147,idle
105220,2011,1993,27,84,-138,idle
105225,2057,2048,-94,-72,1,idle
105230,2042,2014,45,-37,-33,idle
105235,2063,2036,96,-69,-9,blink
105240,2064,1986,13,9,136,blink
105245,1991,2061,-94,31,-118,blink
105250,2063,2053,-34,2,-9,blink
105255,2003,2027,107,-2,-60,blink
105260,2053,2001,-119,151,-139,blink
105265,2059,2018,75,-12,115,blink
105270,2002,2112,205,-102,125,blink
105275,2071,2058,-43,88,38,blink
105280,2031,2048,-148,26,-40,blink
105285,2054,2006,3,84,70,blink
105290,2040,1989,91,39,101,blink
105295,2011,1983,6,26,-38,blink
105300,2078,2023,-12,79,-28,blink
105305,2042,2054,21,69,-33,blink
105310,2053,2095,-20,6,-62,blink
105315,2032,2062,-109,5,19,blink
105320,2051,2108,71,136,-99,blink
105325,2037,2068,204,136,-59,blink
105330,2028,2059,-116,-2,-159,blink
105335,2062,2072,152,-114,123,blink
105340,2122,2044,-80,14,95,blink
105345,2071,2048,-46,-80,12,blink
105350,2009,2038,-29,-6,32,blink
105355,2013,2095,4,120,-16,blink
105360,2083,2071,-159,30,103,blink
105365,2077,2080,-50,47,61,blink
105370,2046,2031,198,-113,73,blink
105375,1996,2104,142,-124,9,blink
105380,2132,2057,18,5,-92,blink
105385,2067,2116,-60,-68,-96,blink
105390,2036,2010,-61,29,37,blink
105395,2019,2086,-15,24,-139,blink
105400,2048,2069,3,81,-80,blink
105405,2028,2004,47,133,67,blink
105410,2098,2057,-100,113,-6,blink
105415,1953,2036,40,60,20,blink
105420,2084,2048,-109,-41,95,blink
105425,2072,2102,-88,-97,16,blink
105430,2067,2082,174,-38,2,blink
105435,2069,2051,-31,27,-36,blink
105440,2047,2066,210,17,-10,blink
105445,2043,2006,-55,-137,-72,blink
105450,2087,1995,-9,145,-4,blink
105455,2032,1959,25,236,13,blink
105460,2020,2100,86,-29,85,blink
105465,2235,1985,12,22,37,blink
105470,2391,1997,157,64,-12,blink
105475,2542,1993,78,-26,-11,blink
105480,2715,2061,140,-113,-74,blink
105485,2817,2080,84,-5,-14,blink
105490,3051,2068,-55,23,24,blink
105495,3228,2036,-2,27,-132,blink
105500,3422,2099,-59,29,-118,blink
105505,3537,2099,-104,-61,144,blink
105510,3536,2020,36,-46,72,blink
105515,3568,2037,97,-82,-54,blink
105520,3494,2040,-163,271,4,blink
105525,3537,2076,-171,44,66,blink
105530,3546,1965,-46,144,-127,blink
105535,3560,2074,73,-100,29,blink
105540,3532,2117,26,-66,115,blink
105545,3534,2014,-5,90,-86,blink
105550,3594,2011,82,161,11,blink
105555,3487,2079,-53,36,-152,blink
105560,3549,2087,-117,83,-84,blink
105565,3352,2052,112,136,3,blink
105570,3203,2083,-205,-17,111,blink
105575,3064,2002,-3,4,-58,blink
105580,2886,2064,28,-104,-51,blink
105585,2737,2026,13,52,-86,blink
105590,2526,2174,63,54,42,blink
105595,2399,1960,-90,-98,-173,blink
105600,2202,2013,6,-11,48,blink
105605,2020,2131,-113,-2,119,blink
105610,2002,2062,79,-145,-71,blink
105615,2050,2068,-14,-69,104,blink
105620,2085,2077,-26,0,-41,blink
105625,2000,2008,98,-35,-78,blink
105630,2050,1980,126,-96,-32,blink
105635,2041,2004,5,46,62,blink
105640,2040,2090,58,3,-123,blink
105645,1996,2076,-109,-92,56,blink
105650,2044,2090,6,51,-132,blink
105655,2039,2015,89,-245,-68,blink
105660,2022,2023,31,162,145,blink
105665,2060,2107,-56,45,-86,blink
105670,1996,2030,15,33,-12,blink
105675,2099,2041,137,-238,34,blink
105680,2040,2043,-12,97,-9,blink
105685,2024,2026,109,150,61,blink
105690,2049,2077,-129,-22,-50,blink
105695,2019,1972,-50,-7,-45,blink
105700,2009,2070,-106,-21,-30,blink
105705,2038,2063,193,85,59,blink
105710,2036,2002,24,-152,90,blink
105715,2022,1994,-111,-134,97,blink
105720,2074,2036,72,-51,63,blink
105725,2062,2050,34,-23,-10,blink
105730,2030,2013,8,59,-9,blink
105735,2060,2053,9,-152,3,blink
105740,2029,2101,92,-11,-44,blink
105745,2077,2042,-21,30,10,blink
105750,2074,2029,99,181,36,blink
105755,2052,2077,17,52,-19,blink
105760,2023,2088,-35,9,-28,blink
105765,2045,2066,27,-23,62,blink
105770,2023,2048,-14,-9,-54,blink
105775,2024,2092,21,6,72,blink
105780,2077,2007,-107,127,39,blink
105785,2073,2049,-12,38,-167,blink
105790,2026,2047,163,-42,-57,blink
105795,1998,2014,3,122,-17,blink
105800,1994,2043,47,-27,-73,blink
105805,2016,2030,107,31,-117,blink
105810,2007,2078,-106,-52,55,blink
105815,2038,2046,93,-20,-78,blink
105820,2032,2035,82,26,-94,blink
105825,2107,1934,-13,155,-51,blink
105830,2022,2091,102,15,27,blink
105835,2024,2125,-87,26,-73,idle
105840,1999,1970,135,-107,134,idle
105845,1955,2036,200,97,13,idle
105850,2040,2054,-152,-100,-65,idle
105855,2082,2126,-55,110,-18,idle
105860,2067,2046,-148,121,0,idle
105865,1983,2001,-30,-96,52,idle
105870,1968,2097,-61,80,23,idle
105875,2072,2090,-44,-49,-33,idle
105880,1999,2006,-25,80,-43,idle
105885,2155,2101,14,123,61,idle
105890,2004,2043,51,-59,-77,idle
105895,2050,2087,-5,16,170,idle
105900,2040,2022,-90,-13,-49,idle
105905,1978,2067,20,12,-110,idle
105910,2115,2069,8,46,44,idle
105915,2056,2122,-65,-52,112,idle
105920,1992,2053,-62,-169,-70,idle
105925,2044,1994,-22,-241,73,idle
105930,2088,2047,60,99,26,idle
105935,2135,2039,-83,0,23,idle
105940,2037,2073,130,121,65,idle
105945,2057,2064,-7,92,93,idle
105950,2033,2113,-27,-80,63,idle
105955,2074,2052,2,-72,-49,idle
105960,2029,2005,-61,199,-23,idle
105965,2110,2050,53,-121,-56,idle
105970,2030,2025,73,114,56,idle
105975,2068,2022,12,107,-80,idle
105980,2082,1965,87,75,-31,idle
105985,2104,2125,94,-106,-68,idle
105990,1979,2049,-41,-1,102,idle
105995,2060,2092,-20,-53,-68,idle
106000,2093,2047,-72,147,29,idle
106005,2044,2047,56,103,-13,idle
106010,2037,1990,-110,-42,16,idle
106015,2055,2006,55,-13,64,idle
106020,2022,2082,9,-45,-74,idle
106025,2050,2125,-8,44,91,idle
106030,2071,2099,67,13,-121,idle
106035,2131,2140,86,131,-93,idle
106040,2053,2083,-203,-35,11,idle
106045,2036,2063,91,-48,-7,idle
106050,2040,2022,61,5,-60,idle
106055,2016,2060,124,84,129,idle
106060,2042,1990,200,78,-99,idle
106065,2132,2092,-58,111,-143,idle
106070,2040,2058,-37,67,66,idle
106075,2163,2060,110,-12,107,idle
106080,2047,2045,-75,34,-29,idle
106085,2118,2033,-174,-36,0,idle
106090,2059,2052,-5,39,70,idle
106095,2048,1988,160,-8,-110,idle
106100,1983,1993,-128,141,-102,idle
106105,2058,2029,-14,14,5,idle
106110,2065,2032,-56,-132,-18,idle
106115,2065,2110,-25,8,58,idle
106120,2083,2140,14,-9,-83,idle
106125,2030,2019,119,-71,0,idle
106130,2102,2081,-41,24,73,idle
106135,2011,2081,-96,-162,-21,idle
106140,2043,2105,172,9,-89,idle
106145,2070,2065,9,101,-86,idle
106150,2024,2094,75,144,1,idle
106155,2045,2035,15,-192,62,idle
106160,2050,2170,71,17,-102,idle
106165,2067,2016,20,-28,84,idle
106170,1994,2053,-52,113,96,idle
106175,2024,2032,79,-29,119,idle
106180,2026,1990,-60,-1,85,idle
106185,2029,2063,41,2,-38,idle
106190,2078,2059,122,74,42,idle
106195,2006,2055,-45,-106,-150,idle
106200,1964,2036,8,23,23,idle
106205,2045,2034,-28,1,4,idle
106210,2042,2066,69,-81,113,idle
106215,2058,2030,41,29,-46,idle
106220,2027,2087,-7,-17,-40,idle
106225,2038,2045,33,0,40,idle
106230,1971,1979,93,-160,-22,idle
106235,2046,2070,-2,-7,11,idle
106240,2060,2023,39,41,90,idle
106245,2069,2124,-8,-82,212,idle
106250,2094,2059,0,3,-24,idle
106255,2115,2088,46,-97,27,idle
106260,2045,2074,49,-69,-46,idle
106265,2089,2051,170,9,106,idle
106270,2104,2060,121,-35,-23,idle
106275,2026,2067,65,-107,38,idle
106280,2091,2057,-215,45,-6,idle
106285,2050,2053,-58,-75,-21,idle
106290,2077,2057,121,84,23,idle
106295,2096,2014,18,66,-84,idle
106300,2056,1963,7,-32,124,idle
106305,2065,2040,-115,3,68,idle
106310,2006,2016,65,136,-33,idle
106315,2010,2022,-31,-79,100,idle
106320,2095,2025,-12,-72,-109,idle
106325,2009,2034,-32,-52,-2,idle
106330,2077,2074,0,-72,74,idle
106335,2067,2129,2,43,-203,idle
106340,2000,2018,150,39,-280,idle
106345,2016,1975,-66,-39,90,idle
106350,2117,2079,79,-143,151,idle
106355,2059,2060,-49,24,14,idle
106360,2024,2073,-56,-42,-94,idle
106365,2058,2082,-33,259,24,idle
106370,2138,2033,-36,-33,-99,idle
106375,2054,2014,81,15,-126,idle
106380,2103,2055,91,-33,79,idle
106385,2070,2067,62,-83,-178,idle
106390,2038,2095,97,40,-10,idle
106395,2061,1979,-23,-44,-10,idle
106400,2088,2058,-20,-40,14,idle
106405,2054,2102,23,-30,15,idle
106410,2040,2055,94,-29,214,idle
106415,2028,2055,39,-35,-12,idle
106420,2106,2001,76,-45,0,idle
106425,2059,1947,-30,-59,-34,idle
106430,2091,2007,133,-47,-21,idle
106435,2027,2009,-59,-57,20,idle
106440,2022,2026,13,34,11,idle
106445,2081,2036,90,-27,151,idle
106450,2096,2041,-91,-82,-68,idle
106455,2012,2013,57,-41,-39,idle
106460,2096,2028,27,3,75,idle
106465,2027,2014,74,-101,-37,idle
106470,2030,2059,100,-90,-42,idle
106475,1994,2091,58,-42,-16,idle
106480,2024,2009,20,56,-33,idle
106485,2001,2079,-73,-62,-37,idle
106490,1964,1996,8,-71,140,idle
106495,1992,2026,39,19,2,idle
106500,2017,2044,99,147,149,idle
106505,1997,2057,66,28,58,idle
106510,2039,2018,-53,-30,30,idle
106515,2024,2025,112,-6,48,idle
106520,2098,2026,103,89,41,idle
106525,1981,2125,-78,-41,-5,idle
106530,2087,2028,-127,81,-138,idle
106535,2009,1994,68,5,97,idle
106540,2031,2041,-23,-121,93,idle
106545,2057,2099,52,-7,124,idle
106550,2053,2052,37,-32,-74,idle
106555,2062,1978,88,-30,84,idle
106560,2002,2049,63,119,-149,idle
106565,2090,2028,4,-48,-1,idle
106570,1989,2008,-67,-143,1,idle
106575,2095,2011,58,-12,-29,idle
106580,1970,2096,86,276,3,idle
106585,2033,2101,-51,16,-60,idle
106590,2033,2072,150,145,-60,idle
106595,2043,2022,55,-76,-116,idle
106600,1989,2073,13,46,156,idle
106605,2082,1968,-25,-55,13,idle
106610,2045,2047,-24,-55,39,idle
106615,2060,2101,-134,13,-30,idle
106620,2054,2037,-53,78,117,idle
106625,2044,2082,-259,-122,-74,idle
106630,2038,2090,-66,-115,88,idle
106635,2078,2037,-57,79,-53,idle
106640,2079,1972,-57,-27,0,idle
106645,1999,2007,-68,-100,-23,idle
106650,2105,2094,-74,-31,6,idle
106655,2051,2038,81,-45,-21,idle
106660,2061,2062,-37,27,12,look_down
106665,1998,2102,-9,31,-87,look_down
106670,1894,2039,-38,-50,115,look_down
106675,1846,1982,-12,-52,-95,look_down
106680,1860,2032,-73,84,10,look_down
106685,1816,2034,-58,52,-15,look_down
106690,1676,2098,-16,-98,177,look_down
106695,1639,2018,32,-31,-10,look_down
106700,1659,2159,-74,-45,51,look_down
106705,1516,2067,-9,-32,-5,look_down
106710,1500,2043,-26,-103,-20,look_down
106715,1435,2034,-44,30,-39,look_down
106720,1424,2018,10,10,-16,look_down
106725,1385,2153,28,41,111,look_down
106730,1192,2055,-80,28,16,look_down
106735,1267,2069,162,-23,-24,look_down
106740,1164,2094,-89,50,-43,look_down
106745,1062,2049,-169,-55,-15,look_down
106750,1056,2043,43,7,-37,look_down
106755,984,2090,1,-53,-110,look_down
106760,999,2004,-5,-42,-5,look_down
106765,1040,2036,-26,-92,109,look_down
106770,1013,2035,-95,8,101,look_down
106775,1022,2079,62,86,-10,look_down
106780,999,2029,8,-99,42,look_down
106785,1025,2006,7,-69,-132,look_down
106790,944,2074,74,-234,-24,look_down
106795,1018,2091,-271,-52,56,look_down
106800,980,2048,16,-25,119,look_down
106805,970,2050,-120,-50,53,look_down
106810,1035,2005,-96,79,-77,look_down
106815,1000,2021,-5,-62,19,look_down
106820,992,2077,-148,27,24,look_down
106825,989,2024,39,74,-27,look_down
106830,1033,2005,39,-63,22,look_down
106835,991,2066,43,-3,-60,look_down
106840,987,2000,8,-56,0,look_down
106845,934,1978,-15,96,-49,look_down
106850,997,2082,49,61,10,look_down
106855,946,2048,-104,25,85,look_down
106860,1003,2061,-97,-169,-34,look_down
106865,1026,2126,40,10,57,look_down
106870,960,2056,94,114,23,look_down
106875,1024,2087,-36,-33,90,look_down
106880,946,1985,28,-84,80,look_down
106885,950,2054,-58,-80,-26,look_down
106890,1050,2009,137,-30,-81,look_down
106895,976,2033,-18,-122,-122,look_down
106900,995,2058,31,4,72,look_down
106905,1027,2063,32,-129,120,look_down
106910,993,2054,91,45,72,look_down
106915,1014,2082,19,48,-37,look_down
106920,1045,2032,26,154,-110,look_down
106925,959,2041,-18,75,-53,look_down
106930,988,2032,13,-46,9,look_down
106935,1001,2015,11,239,-64,look_down
106940,1027,2080,12,-55,89,look_down
106945,1015,2039,-70,-59,-86,look_down
106950,982,2043,47,60,-53,look_down
106955,990,2045,-20,50,-48,look_down
